List	ItemNumb	$Cond	$fullitem	$Detail	$DetailPlace	DetailWC	$DetailClause	QuestPresent	$Question	ButtonPress	CorrectResp
1	83	"CE.N"	"*Al-Khazneh is an elaborate temple with ornate murals carved from a cliff face \n\nin the ancient city of Petra.* The stone* is not roped* off from the \n\nprobing hands of* curious tourists.* The ruin* has receded* during the \n\nlast* ten* years by* over 40mm.* The site has been designated a World* \n\nHeritage Site.*"	"ten"	"effect"	40	"3rd"	0	"empty"	0	0
1	84	"F"	"Most of Earth has been thoroughly explored and cartographers have precise \n\nmaps of seemingly every rock and hill. However, sometimes the maps are \n\njust plain wrong. For example, scientists were recently visiting Sandy \n\nIsland in the Coral Sea only to discover that the island does not exist \n\nand never did."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
1	85	"F"	"If you look at a microwave closely, you'll see small holes in a metal \n\nsheet beyond the glass. These holes allow people to visualize the \n\ncontents. They must be small enough that they block the micro waves that \n\nare heating the food from escaping. Glass does nothing to protect people \n\nfrom damaging waves."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
1	86	"EC.M"	"*Valhalla is where the Norse god Odin honors warriors who have died \n\nin battle.* The god* spoils the* heroes with as much food \n\nand drink as* they want* because* the revered Odin* will need* warriors to \n\nbattle against the* wolf* Fenrir* during Ragnarok.* It is a battle in \n\nwhich all are doomed* to die.*"	"wolf"	"cause"	40	"3rd"	0	"empty"	0	0
1	87	"EC.M"	"*The Monkey King is a Chinese trickster known for playing pranks on \n\nthe gods.* The Monkey King* was assigned to* protect the horses \n\namong the imperial* prairies* of Heaven* because* the Jade Emperor* wanted to* \n\nreduce the free time the monkey had for* causing mayhem.* The Monkey King viewed \n\nit as menial labor* and revolted.*"	"prairies"	"effect"	27	"3rd"	0	"empty"	0	0
1	88	"EC.M"	"*Timbuktu is a city located in the country of Mali in \n\nNorth Africa.* Early traders* used the city* as a hub for the \n\nexchange of* exotic goods* because* the ancient city* was built* \n\ndirectly to the* south* of the* Niger River.* Rumors about the city spread \n\nalong the river and enshrouded it* in mysticism.*"	"south"	"cause"	37	"3rd"	0	"empty"	0	0
1	89	"F"	"Archaeology in Israel is complicated by its numerous layers of history. \n\nArchaeologists want to uncover the bottom layers to investigate the \n\nearliest evidence of civilization, but in doing so they would have to \n\ndestroy all the layers between the top and the bottom, and millennia of \n\nhistory would be lost forever."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
1	90	"F"	"Only one species of penguin lives above the equator, and no, its home is \n\nnot in Greenland or other cold countries. This penguin makes its home \n\namong the Galapagos Islands. It has not evolved into a warm-weather bird, \n\neither. Rather, a special current brings cold waters to the warm islands."	"Greenland"	"empty"	0	"empty"	0	"empty"	0	0
1	91	"F"	"Atmospheric pressure is one thousand times greater at the deepest levels \n\nof the ocean. With modern technology, scientists for the first time can \n\njourney lower than ever before to understand deep sea life. They have \n\nfound many new species, but they have not figured out how to keep them \n\nalive at the surface."	"lower"	"empty"	0	"empty"	0	"empty"	0	0
1	92	"F"	"Names of wine reflect more than the taste or grape used to make them. Wine \n\nnames reflect their region of origin. For example, champagne legally \n\nrefers only to wine made in Champagne, France, though imitation sparking \n\nwines are made world wide. Another such wine is port, which refers only \n\nto wine made in Portugal."	"port,"	"empty"	0	"empty"	0	"empty"	0	0
1	93	"CE.B"	"*Big Foot-like creatures are said to have lived alongside American Indians \n\nnear Omaha, Nebraska.* Because* fishing production* diminished in* the \n\nsummer months among* the villages,* the creatures* were blamed for* stealing \n\nfish from* lakes* in* the area.* Reverend Elkanah recorded these stories \n\nwhile he lived among* the people.*"	"lakes"	"effect"	34	"3rd"	0	"empty"	0	0
1	94	"F"	"Technology from WWII opened new doors for the exploration of Earth. A \n\nGerman missile was repurposed to launch high above Nevada with a camera \n\nin tow. The camera parachuted back to Earth in a metal container unharmed \n\nand the first images from space were available for study."	"empty"	"empty"	0	"empty"	1	"Have your read anything about archaeologists yet?"	1	1
1	95	"CE.M"	"*Marine biologists are studying the migration paths of the \n\ngiant squid.* The giant squid* is a reclusive* deep-sea dwelling \n\nanimal inhabiting mostly* Arctic waters,* so* the scientists* are tracking the* \n\nsquid's main predator, the sperm whale, near* Canada's* east coast.* \n\nThe squid can be shot with a tracker to determine the range of* their \n\nterritory.*"	"Canada's"	"effect"	38	"3rd"	0	"empty"	0	0
1	96	"EC.N"	"*Blackbeard was a pirate with several ships who styled himself \n\ncommodore.* An order* was issued for* governors* to pardon pirates \n\nfor only their* past crimes.* The British crown* had difficulty* stopping \n\npirating in the vast* Atlantic Ocean.* Blackbeard took the pardon and settled \n\ndown to a* quiet life.*"	"governors"	"effect"	17	"3rd"	0	"empty"	0	0
1	97	"EC.M"	"*Norway is officially ranked as the most developed democracy in \n\nthe world.* The government* can afford to* provide its people with \n\nuniversal* health car* because* the country* declared* sovereign \n\nrights in the* 1970s* over oil drilling off* their coast.* The country is one \n\nof three in the world with a* surplus economy.*"	"1970s"	"cause"	33	"3rd"	0	"empty"	0	0
1	98	"F"	"President Eisenhower was president during the first missions to space. \n\nUnder the guidelines laid out by him, Neil Armstrong could not be an \n\nastronaut. Eisenhower saw the space missions as military endeavors and \n\nArmstrong's tour of duty was over. Later, under Kennedy, NASA relaxed the \n\nguidelines."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
1	99	"CE.B"	"*Waterflooding is the process of injecting water into an oil well to stimulate \n\nproduction.* Because* oil reservoirs* only pump a* small percentage through \n\ntheir* chambers* on* their own,* the water* is added to* force the oil \n\ntowards* the surface.* Waterflooding is one of many ways to extract \n\noil from* the Earth.*"	"chambers"	"cause"	25	"2nd"	0	"empty"	0	0
1	100	"F"	"In Mexico, presidential candidates may request a police escort for their \n\nsafety throughout the campaign. However, when one recent candidate \n\ndeclined the option, the government covertly followed him anyway. In some \n\npeople's minds, this confirmed suspicions that the escort service was just \n\na covert way to spy on opponents."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
1	101	"EC.N"	"*Fibrolamellar hepatocellular carcinoma is a rare form \n\nof cancer.* The cancer* is often* advanced in the* kidney* by the \n\ntime a doctor is able to make* a diagnosis.* The tumor* remains* \n\nasymptomatic at sizes large enough to feel from outside* the body.* \n\nDiagnosis is normally made by imaging* and biopsy.*"	"kidney"	"effect"	17	"3rd"	0	"empty"	0	0
1	102	"F"	"A few people today grow much of their food at home, but they are in a vast \n\nminority. That might change in the future with the introduction of smart \n\ngrow systems which use technology, such as precision grow lamps, to make \n\ngrowing food easier. Locally grown may mean home grown soon."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
1	103	"CE.M"	"*The kakapo is a species of ground-dwelling parrot native to \n\nNew Zealand.* Domestic cats* were introduced* to the \n\nisland in the* 17th* century* by Europeans,* so* the kakapo numbers* have now* \n\ndwindled down to critically* low levels.* The birds are asocial \n\nand hostile towards other members of their own species even \n\nduring* mating season.*"	"17th"	"cause"	22	"2nd"	0	"empty"	0	0
1	104	"EC.B"	"*One of Joan Didion's earliest writing assignments in the 1960s \n\nconcerned drug use among young people.* The reason* Joan Didion* used a novel,* \n\nnarrative-based style to help the public understand* the \n\nepidemic* is* fact-based reporting* could not relay* the \n\ndynamic nature of* ecstasy* culture as told by* its users.* It was the \n\npiece that made* Didion famous.*"	"ecstasy"	"cause"	43	"3rd"	0	"empty"	0	0
1	105	"F"	"The Tower of Babel has great importance to Mormons. The story says that \n\nas punishment for trying to build a structure to reach the heavens, \n\nlanguage was taken from the people. But Jared, who was a holy man, was \n\nspared and told to take his family to New World."	"sheep"	"note: this is from a story with two details"	0	"empty"	1	"Did Mexico have a recent political scandal involving voter fraud?"	3	0
1	106	"F"	"The Code of Hammurabi is perhaps the first record of law ever to be put \n\nto print. More than just laying down laws regarding taxes and justice, \n\nthe code identifies specific gods to worship, such as Ninazu as the patron \n\nof healing. Ninazu is often depicted with a serpent and staff symbol."	"serpent"	"empty"	0	"empty"	0	"empty"	0	0
1	107	"EC.N"	"*The Inca empire was a massive empire spanning from Ecuador to \n\nChile that formed in 1438.* The Inca* were easily* \n\ndefeated in the* mountains* without the need for* \n\nmuch combat.* The smallpox virus* killed millions* of the Incans \n\nahead of the Spanish arrival* in Peru.* The great empire lasted only* \n\n100 years.*"	"mountains"	"effect"	24	"3rd"	0	"empty"	0	0
1	108	"F"	"In 1869, the 15th amendment to the constitution, giving African American \n\nmales the right to vote, came before the states for ratification. In some \n\nstates, even ones who fought with the Union during the civil war, many \n\nDemocrats resigned their office rather than even consider the amendment \n\nfor ratification."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
1	109	"F"	"The Marshall Plan was designed to lift Europe out of the economic carnage \n\nof WWII. However, the Soviet Union, suspicious of an alternative agenda, \n\nforbid Soviet-controlled states from accepting the offer to rebuild their \n\ncountries. The tension created from this ultimately led to the building \n\nof the Berlin Wall."	"empty"	"empty"	0	"empty"	0	"empty"	0	0
1	110	"CE.B"	"*Treehoppers are forest dwelling insects that live on every continent except \n\nAntarctica.* Because* the insects* have the* ability to turn sap from \n\nplants* into honeydew,* large geckos* let treehoppers* rest \n\non their* chests* between periods* of feeding.* There has not been much \n\nsystematic investigation into* the species.*"	"chests"	"effect"	34	"3rd"	0	"empty"	0	0
1	111	"CE.B"	"*Aesop's fables are handed down from ancient \n\nGreek sources.* Because* the fables* use animals* \n\nfrom arid climates mostly unknown to the Greeks* of \n\nantiquity,* most scholars* describe Aesop* as being from \n\na desert region near* Chad* in* North Africa.* His fables exist in \n\nmultiple translations around* the world.*"	"Chad"	"effect"	36	"3rd"	0	"empty"	0	0
1	112	"EC.N"	"*Mountaintop mining involves the removal of land on top of \n\ncoal seams.* Regional biodiversity* has plummeted in* areas miles \n\naway from the center of* mining activity.* The removed rock* is dumped \n\ninto* valleys to be swept away by now* iron* infused groundwater.* Mountaintop \n\nmining is particularly prominent in the* Appalachian Mountains.*"	"iron"	"cause"	40	"3rd"	0	"empty"	0	0
1	113	"F"	"Brown bananas are often tossed in the bin or passed over at the market. \n\nHowever, recently researchers have discovered that spotted bananas contain \n\na compound called Tumor Necrosis Factor that can destroy cancerous tumors. \n\nIt is possible that a brown banana a day could keep the cancer away."	"spotted"	"empty"	0	"empty"	0	"empty"	0	0
1	114	"EC.B"	"*George Fox founded the Quaker religion \n\nin England.* The reason* many Quaker converts* were kept in* prison for decades \n\nacross the* British Empire* is* the Quakers* openly mocked* the Church of \n\nEngland for* communion* rituals emphasized by* the priests.* George Fox \n\nlived to see the British government release \n\nhis friends from* prison unharmed.*"	"communion"	"cause"	34	"3rd"	0	"empty"	0	0
